price;lotSize;age;landValue;livingArea;pctCollege;bedrooms;fireplaces;bathrooms;rooms;heating;fuel;sewer;waterfront;newConstruction;centralAir;built date;property code;mtrsmyroom;category
170000;0.92;53;29000;1360;57;4;;1;9;hot air;oil;septic;No;No;Yes;24/08/1967;UC0101206718AWS97726;3373,333333;Mx
176000;0.41;35;26200;1664;64;3;1;1.5;6;hot air;gas;public/commercial;No;No;Yes;19/08/1985;UC0101819653AWS91424;4644;Mx
132000;0.16;15;22400;1098;64;2;1;1.5;3;hot air;gas;public/commercial;No;No;Yes;14/08/2005;UC0101999560AWS1995;7832,666667;M
115500;0.01;17;9900;1214;64;2;;1.5;4;electric;electric;public/commercial;No;No;No;15/08/2003;UC010111939AWS63531;2778,5;S
150000;0.29;93;9200;1046;57;3;;1;6;electric;electric;septic;No;No;No;3/09/1927;UC0101152291AWS57632;1707,666667;S
120000;0.36;103;32200;1144;64;3;;1;8;hot air;oil;septic;No;No;No;5/09/1917;UC010161846AWS40627;4168;Mx
125000;0.28;16;22000;1140;64;2;1;2;6;hot air;gas;public/commercial;No;No;Yes;14/08/2004;UC0101252880AWS64855;3856,666667;Mx
150000;0.15;14;21000;1232;64;2;1;1.5;5;hot air;gas;public/commercial;No;No;No;14/08/2006;UC010153972AWS96376;4446,4;Mx
362360;0.59;0;153800;3020;64;4;1;2.5;9;hot air;gas;public/commercial;No;Yes;Yes;10/08/2020;UC0101899952AWS7299;17424,44444;L
133500;0.36;19;27000;1508;52;3;1;2;6;hot air;gas;public/commercial;No;No;No;15/08/2001;UC0101932954AWS60834;4751,333333;Mx
91000;0.16;19;15700;912;52;2;1;1.5;5;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101666289AWS92748;3322,4;Mx
104000;0.34;18;27000;1508;52;3;;1.5;4;electric;electric;public/commercial;No;No;No;15/08/2002;UC0101759313AWS21237;7127;M
148000;0.33;17;27000;1561;52;3;1;1.5;6;hot air;gas;public/commercial;No;No;No;15/08/2003;UC0101956915AWS30543;4760,166667;Mx
182000;0.56;30;26400;2625;64;4;1;2.5;8;hot water/steam;gas;public/commercial;No;No;No;18/08/1990;UC0101561252AWS50534;3628,125;Mx
152500;0.48;30;19600;936;52;3;1;1;7;hot water/steam;gas;public/commercial;No;No;No;18/08/1990;UC0101390125AWS54315;2933,714286;S
97000;0.16;19;15700;912;52;2;;1.5;3;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101843578AWS54901;5537,333333;Mx
113000;0.17;16;15100;1492;52;3;;2.5;8;electric;electric;public/commercial;No;No;No;14/08/2004;UC0101472460AWS32536;2074;S
172000;0.46;30;26300;1599;64;4;1;2.5;5;hot water/steam;gas;public/commercial;No;No;No;18/08/1990;UC010187949AWS30223;5579,8;Mx
179900;0.81;25;25000;2304;52;5;1;2.5;9;electric;electric;septic;No;No;No;17/08/1995;UC0101666497AWS87318;3033,777778;Mx
84000;0.15;19;15700;912;52;2;;1.5;7;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101229165AWS81231;2373,142857;S
117900;0.15;17;15100;1385;52;2;1;1.5;7;hot air;gas;public/commercial;No;No;Yes;15/08/2003;UC010178808AWS52899;2355;S
177000;0.32;17;27000;1561;52;4;;1.5;8;electric;electric;public/commercial;No;No;No;15/08/2003;UC010110679AWS93226;3570,125;Mx
107500;0.16;20;15700;884;52;2;;2;3;hot water/steam;gas;public/commercial;No;No;No;15/08/2000;UC0101122296AWS71144;5528;Mx
92500;0.15;18;15700;912;52;2;;2;4;electric;electric;public/commercial;No;No;No;15/08/2002;UC0101530011AWS99632;4153;Mx
102900;0.15;17;15700;912;52;2;;1.5;3;electric;gas;public/commercial;No;No;No;15/08/2003;UC0101495484AWS6862;5537,333333;Mx
134800;0.48;73;20500;1384;52;3;;2;5;hot air;oil;septic;No;No;No;29/08/1947;UC0101410279AWS88047;4376,8;Mx
150000;0.77;7;30000;1334;52;3;;1.5;4;hot air;gas;public/commercial;No;No;No;12/08/2013;UC0101201705AWS59802;7833,5;M
165000;0.42;10;26200;1433;64;3;1;2;5;hot air;gas;septic;No;No;Yes;13/08/2010;UC0101851253AWS61617;5526,6;Mx
120000;0.17;16;15100;1492;52;3;1;2.5;6;electric;electric;public/commercial;No;No;No;14/08/2004;UC0101482433AWS10120;2765,333333;S
177500;0.32;16;27000;1561;52;4;1;1.5;9;hot air;gas;public/commercial;No;No;Yes;14/08/2004;UC0101140166AWS2519;3173,444444;Mx
300000;0.09;11;32000;936;52;1;;1;3;electric;electric;public/commercial;Yes;No;No;13/08/2009;UC0101608820AWS44626;10978,66667;Lx
123500;0.16;16;15100;1492;52;3;1;2.5;8;electric;electric;public/commercial;No;No;No;14/08/2004;UC0101753476AWS24459;2074;S
141000;0.16;18;15100;1853;52;3;;2.5;7;electric;electric;public/commercial;No;No;No;15/08/2002;UC0101724659AWS17927;2421,857143;S
105400;0.15;15;15100;1240;52;2;;1.5;7;electric;electric;public/commercial;No;No;No;14/08/2005;UC0101504185AWS77713;2334,285714;S
100600;0.17;19;15800;912;52;2;;1.5;6;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101716336AWS84543;2785,333333;S
108900;0.17;19;15800;912;52;2;;1.5;3;hot air;gas;public/commercial;No;No;No;15/08/2001;UC0101382431AWS18537;5570,666667;Mx
105500;0.16;19;15700;912;52;2;;1.5;6;hot water/steam;gas;public/commercial;No;No;No;15/08/2001;UC0101524436AWS32849;2768,666667;S
109900;0.16;19;15100;1184;52;3;;1.5;8;hot water/steam;gas;public/commercial;No;No;No;15/08/2001;UC0101966460AWS35946;2035,5;S
172700;0.34;18;27000;1638;52;3;1;2;6;electric;electric;public/commercial;No;No;No;15/08/2002;UC0101473263AWS60701;4773;Mx
166500;0.31;16;27000;1508;52;3;1;2;6;electric;electric;public/commercial;No;No;No;14/08/2004;UC0101870862AWS15881;4751,333333;Mx
105000;0.4;50;18000;672;52;2;;1;5;electric;electric;public/commercial;No;No;No;23/08/1970;UC0101214638AWS5651;3734,4;Mx
490000;0.34;18;79700;1346;52;3;1;2;6;hot air;oil;public/commercial;Yes;No;No;15/08/2002;UC0101241642AWS36522;13507,66667;Lx
120000;0.16;18;15100;1184;52;3;;2;5;electric;electric;public/commercial;No;No;No;15/08/2002;UC0101711168AWS39136;3256,8;Mx
107500;0.15;16;15700;912;52;2;;1.5;4;hot air;gas;public/commercial;No;No;No;14/08/2004;UC0101279241AWS76974;4153;Mx
116600;0.15;18;15700;912;52;2;1;1.5;5;electric;electric;public/commercial;No;No;No;15/08/2002;UC0101246912AWS48104;3322,4;Mx
65000;0.16;19;15700;988;52;2;;2;4;hot air;gas;public/commercial;No;No;No;15/08/2001;UC0101801780AWS56776;4172;Mx
118000;0.16;19;15100;1184;52;3;;2;6;hot air;gas;public/commercial;No;No;No;15/08/2001;UC0101255263AWS43609;2714;S
115900;0.15;16;15100;1385;52;2;;1.5;4;electric;electric;public/commercial;No;No;No;14/08/2004;UC0101865942AWS65285;4121,25;Mx
100000;0.15;18;15700;912;52;2;;1.5;3;hot water/steam;gas;public/commercial;No;No;No;15/08/2002;UC0101722572AWS20740;5537,333333;Mx
171000;0.37;18;27000;1548;52;3;1;2;5;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101836945AWS19888;5709,6;M
188000;0.31;17;27000;1561;52;4;;1.5;9;electric;electric;public/commercial;No;No;No;15/08/2003;UC0101833333AWS36221;3173,444444;Mx
140000;1;24;21000;1008;52;2;;1;3;hot air;gas;septic;No;No;Yes;16/08/1996;UC010131332AWS38588;7336;M
124500;0.15;17;15200;1385;52;2;;1.5;4;electric;electric;public/commercial;No;No;No;15/08/2003;UC0101533903AWS62329;4146,25;Mx
107200;0.16;19;15700;908;52;2;;1;6;hot air;gas;public/commercial;No;No;No;15/08/2001;UC0101443872AWS42732;2768;S
107500;0.24;138;1400;2246;39;4;;1.5;9;hot water/steam;oil;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101546104AWS39467;405,1111111;S
180000;2.06;16;5900;1820;39;3;1;2.5;5;hot air;gas;septic;No;No;No;14/08/2004;UC0101595973AWS84366;1544;S
214325;0.42;0;13000;2554;64;4;1;2.5;9;hot air;gas;public/commercial;No;Yes;Yes;10/08/2020;UC0101291489AWS57794;1728,222222;S
128850;0.92;16;5500;824;45;3;;1.5;5;electric;electric;septic;No;No;No;14/08/2004;UC010175025AWS73418;1264,8;S
208700;0.4;0;15000;2458;64;4;1;2.5;9;hot air;gas;public/commercial;No;No;No;10/08/2020;UC0101671607AWS85161;1939,777778;S
139900;0.36;22;10500;1324;64;3;;1;4;electric;electric;public/commercial;No;No;No;16/08/1998;UC0101162388AWS38926;2956;S
350000;5.84;12;20000;2916;64;3;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;13/08/2008;UC0101262936AWS20099;2546,222222;S
108000;0.16;19;15100;1032;52;2;;1.5;4;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101802467AWS32068;4033;Mx
115500;0.15;16;15700;912;52;2;1;1.5;4;electric;electric;public/commercial;No;No;No;14/08/2004;UC0101122478AWS33455;4153;Mx
135000;0.98;35;19600;1320;52;2;;1;3;electric;electric;septic;No;No;No;19/08/1985;UC0101365810AWS31925;6973,333333;M
135000;0.33;17;27000;1508;52;3;1;1.5;8;hot air;gas;public/commercial;No;No;No;15/08/2003;UC0101786585AWS66176;3563,5;Mx
107400;0.16;16;15700;912;52;2;1;1.5;7;electric;electric;public/commercial;No;No;No;14/08/2004;UC0101473674AWS38913;2373,142857;S
233000;0.09;12;31200;2040;52;4;1;2.5;7;hot air;gas;septic;No;No;Yes;13/08/2008;UC0101139742AWS58295;4748,571429;Mx
105000;0.16;17;15700;912;52;2;1;1.5;5;electric;electric;public/commercial;No;No;No;15/08/2003;UC0101567265AWS26117;3322,4;Mx
335000;3;10;53600;1776;52;2;;2;6;hot air;oil;public/commercial;No;No;Yes;13/08/2010;UC0101925027AWS60353;9229,333333;Lx
139000;0.58;25;25000;1304;64;3;;2;8;electric;electric;public/commercial;No;No;No;17/08/1995;UC0101945603AWS45820;3288;Mx
209500;0.42;10;26200;1836;64;4;1;2.5;8;hot air;gas;septic;No;No;Yes;13/08/2010;UC0101865686AWS88591;3504,5;Mx
101000;0.17;18;15800;912;52;2;;2;3;electric;electric;public/commercial;No;No;No;15/08/2002;UC0101748187AWS15016;5570,666667;Mx
77500;0.16;19;15700;912;52;2;;1.5;6;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101951258AWS91824;2768,666667;S
150500;0.31;16;27000;1527;52;2;1;2;7;electric;electric;public/commercial;No;No;No;14/08/2004;UC0101475582AWS10740;4075,285714;Mx
167000;0.99;17;5700;1454;39;3;;1.5;7;electric;electric;septic;No;No;No;15/08/2003;UC0101938875AWS19359;1022;S
114000;0.26;26000;4600;1700;39;3;1;1.5;4;hot water/steam;oil;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101313856AWS76285;1575;S
160000;0.45;27;7000;1680;45;4;;1;9;electric;electric;public/commercial;No;No;No;17/08/1993;UC0101134044AWS75203;964,4444444;S
85000;0.49;0;13000;2401;64;4;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC010199452AWS68439;1540,1;S
143000;0.35;21;11000;1176;64;3;;1;7;electric;electric;public/commercial;No;No;No;16/08/1999;UC0101368407AWS16780;1739,428571;S
126000;0.4;24;9800;1344;64;3;1;1.5;7;electric;electric;public/commercial;No;No;No;16/08/1996;UC0101940305AWS77708;1592;S
140000;0.48;23;10400;1344;64;3;;1.5;8;electric;electric;public/commercial;No;No;No;16/08/1997;UC0101868533AWS53746;1468;S
140000;0.35;9;13000;1714;64;3;;2.5;8;hot water/steam;gas;septic;No;No;No;13/08/2011;UC0101754648AWS70415;1839,25;S
205000;0.25;20;29000;1992;64;4;1;3;9;hot air;gas;public/commercial;No;No;No;15/08/2000;UC010127305AWS85868;3443,555556;Mx
79900;0.12;19;18200;924;64;2;;1;7;hot air;gas;public/commercial;No;No;Yes;15/08/2001;UC0101127121AWS46873;2732;S
139000;0.09;24;17600;1290;64;2;1;1.5;3;hot air;gas;public/commercial;No;No;Yes;16/08/1996;UC0101388388AWS4867;6296,666667;M
190000;0.46;36;27400;2521;64;4;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;19/08/1984;UC0101400979AWS6914;2992,1;S
151500;0.71;58;22700;1377;82;3;1;1.5;7;hot water/steam;oil;public/commercial;No;No;No;25/08/1962;UC0101964173AWS50379;3439,571429;Mx
97500;0.06;19;16400;1237;64;2;1;1.5;6;hot air;gas;public/commercial;No;No;Yes;15/08/2001;UC0101519751AWS20092;2939,5;S
194500;0.61;41;32300;2310;64;4;1;2.5;7;hot water/steam;gas;public/commercial;No;No;Yes;21/08/1979;UC010115142AWS53081;4944,285714;Mx
195160;0.32;0;35000;1863;64;3;1;2.5;9;hot air;gas;public/commercial;No;No;No;10/08/2020;UC0101945246AWS6092;4095,888889;Mx
152500;0.37;26;37500;1693;64;3;1;1.5;8;hot air;gas;public/commercial;No;No;Yes;17/08/1994;UC0101522426AWS51125;4899,125;Mx
159500;0.29;26;31400;1684;64;3;1;2.5;4;hot air;gas;public/commercial;No;No;Yes;17/08/1994;UC0101222393AWS45902;8271;M
185000;0.95;16;40900;1585;64;3;1;1.5;4;electric;electric;public/commercial;No;No;Yes;14/08/2004;UC0101767466AWS70546;10621,25;Lx
240000;0.67;8;72400;2290;64;4;1;3;9;hot air;gas;public/commercial;No;No;Yes;12/08/2012;UC0101178741AWS32506;8298,888889;M
187900;0.4;32;30000;2464;64;5;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;18/08/1988;UC0101821498AWS5314;3607,111111;Mx
262000;0.29;5;29000;2549;64;4;1;2.5;12;hot air;gas;public/commercial;No;No;Yes;12/08/2015;UC0101244923AWS97607;2629,083333;S
212500;0.35;6;36500;2316;64;4;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;12/08/2014;UC0101637106AWS33654;5545,142857;Mx
220000;0.37;18;43000;2600;64;4;1;2.5;8;hot air;gas;septic;No;No;Yes;15/08/2002;UC0101872427AWS69044;5700;M
245000;0.53;15;65800;2677;64;4;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;14/08/2005;UC0101855807AWS61079;6847,7;M
120000;0.06;19;16400;1479;64;3;;1.5;4;electric;electric;public/commercial;No;No;Yes;15/08/2001;UC0101495310AWS33714;4469,75;Mx
102500;0.15;16;18500;1138;64;2;;1;7;electric;electric;public/commercial;No;No;Yes;14/08/2004;UC0101457190AWS54831;2805,428571;S
136000;0.27;24;18900;1576;64;3;;2.5;4;hot water/steam;gas;public/commercial;No;No;No;16/08/1996;UC0101642337AWS45986;5119;Mx
212500;0.43;10;52200;2084;82;4;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;13/08/2010;UC0101195026AWS50347;6031,555556;M
205900;0.06;26;35900;1726;64;3;1;2;8;hot air;gas;public/commercial;No;No;Yes;17/08/1994;UC0101598038AWS55424;4703,25;Mx
259900;1;2;49900;1851;71;2;2;2;4;hot air;gas;septic;No;No;Yes;11/08/2018;UC0101934182AWS43564;12937,75;Lx
191500;0.46;30;27400;2310;64;5;1;2.5;12;hot air;gas;public/commercial;No;No;No;18/08/1990;UC0101575258AWS73529;2475,833333;S
272500;0.03;0;56800;2930;64;4;1;2.5;12;hot air;gas;public/commercial;No;No;No;10/08/2020;UC0101773195AWS20476;4977,5;Mx
191500;0.88;33;35900;2576;64;4;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;19/08/1987;UC0101953701AWS32402;3847,6;Mx
158000;0.55;36;30500;1664;64;3;1;2;8;hot water/steam;gas;public/commercial;No;No;No;19/08/1984;UC0101375834AWS74190;4020,5;Mx
195000;1;24;46000;1237;64;2;;1.5;3;electric;electric;septic;No;No;No;16/08/1996;UC010144470AWS92368;15745,66667;L
187500;0.43;29;31400;2662;64;5;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;18/08/1991;UC0101408134AWS1488;3784,666667;Mx
160000;0.45;35;32300;1575;64;3;1;1.5;7;hot air;gas;public/commercial;No;No;No;19/08/1985;UC0101512143AWS92208;4839,285714;Mx
137500;0.1;12;18000;1566;64;2;;1.5;7;hot air;gas;public/commercial;No;No;Yes;13/08/2008;UC0101895700AWS80960;2795,142857;S
109900;0.09;16;17600;1326;64;2;1;1.5;4;hot air;gas;public/commercial;No;No;Yes;14/08/2004;UC0101619536AWS88349;4731,5;Mx
85000;0.09;18;17600;1480;64;3;;1.5;8;hot water/steam;gas;public/commercial;No;No;No;15/08/2002;UC0101353503AWS29680;2385;S
184350;0.59;0;38400;2161;64;4;1;2.5;11;hot air;gas;public/commercial;No;No;No;10/08/2020;UC0101701136AWS22719;3687,363636;Mx
134500;0.16;10;18600;1352;64;2;1;1.5;3;hot air;gas;public/commercial;No;No;Yes;13/08/2010;UC0101525500AWS34780;6650,666667;M
154900;0.51;33;34600;1648;64;3;;1.5;8;hot air;gas;public/commercial;No;No;Yes;19/08/1987;UC0101904893AWS75589;4531;Mx
255000;0.46;25;60500;2936;64;3;1;3.5;12;hot air;gas;public/commercial;No;No;Yes;17/08/1995;UC0101264102AWS2610;5286,333333;Mx
238600;0.46;1;36400;2404;64;4;1;2.5;10;hot air;gas;public/commercial;No;No;No;11/08/2019;UC0101503191AWS20639;3880,4;Mx
106000;0.42;36;30900;1738;64;3;;1.5;9;hot air;gas;public/commercial;No;No;No;19/08/1984;UC010187005AWS25375;3626,444444;Mx
625000;0.45;14;119500;5228;64;4;4;4;12;hot air;gas;public/commercial;No;No;Yes;14/08/2006;UC0101533492AWS11462;10394;Lx
195000;0.55;34;30500;2576;64;4;1;2.5;12;hot water/steam;gas;public/commercial;No;No;No;19/08/1986;UC0101119472AWS27046;2756,333333;S
168500;0.44;34;31800;1586;64;3;1;1.5;7;hot air;gas;public/commercial;No;No;No;19/08/1986;UC0101655678AWS18402;4769,428571;Mx
87000;0.06;19;16400;1480;64;3;;1.5;5;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101553201AWS46001;3576;Mx
215000;0.5;15;37000;1917;64;4;1;2.5;7;hot air;gas;public/commercial;No;No;No;14/08/2005;UC0101514529AWS13597;5559,571429;Mx
197500;0.3;30;24500;1938;64;3;1;1.5;9;hot air;gas;public/commercial;No;No;Yes;18/08/1990;UC0101543500AWS54663;2937,555556;S
215000;0.33;3;11600;2110;64;4;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;11/08/2017;UC0101339340AWS70262;1713,75;S
118000;0.14;19;18400;1479;64;3;;1.5;5;hot air;gas;public/commercial;No;No;No;15/08/2001;UC0101541312AWS23988;3975,8;Mx
187900;0.69;34;34700;2576;64;5;1;2.5;9;hot water/steam;gas;public/commercial;No;No;No;19/08/1986;UC0101725859AWS13540;4141,777778;Mx
275000;0.38;18;60800;2445;82;4;2;2.5;9;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101112969AWS72566;7027,222222;M
249900;0.74;14;73800;2185;64;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;14/08/2006;UC0101162767AWS42402;10855;Lx
270000;0.38;18;82800;2078;64;4;1;2.5;8;hot air;electric;septic;No;No;Yes;15/08/2002;UC0101292581AWS5614;10609,75;Lx
157900;0.38;37;29100;1674;64;3;1;1.5;5;hot air;gas;public/commercial;No;No;No;20/08/1983;UC0101699553AWS28319;6154,8;M
120000;0.29;19;20300;1228;64;4;;1.5;9;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101855656AWS27827;2392;S
126400;0.28;22;19500;1375;64;2;1;1.5;7;electric;electric;public/commercial;No;No;Yes;16/08/1998;UC0101420569AWS3708;2982,142857;S
220000;0.54;16;30200;1650;64;3;1;2;5;hot air;gas;public/commercial;No;No;Yes;14/08/2004;UC0101834452AWS77575;6370;M
180000;0.26;31;21900;1718;64;3;1;1.5;9;hot air;gas;public/commercial;No;No;Yes;18/08/1989;UC0101533309AWS78786;2624,222222;S
203600;0.59;33;31700;2576;64;4;1;2.5;9;hot water/steam;gas;public/commercial;No;No;No;19/08/1987;UC0101698309AWS7879;3808,444444;Mx
249900;0.37;4;37500;2280;64;4;1;2.5;7;hot air;gas;public/commercial;No;No;No;11/08/2016;UC0101173801AWS48809;5682,857143;Mx
193000;0.4;18;25000;2088;64;4;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;15/08/2002;UC0101756593AWS55896;2708,8;S
215000;0.5;15;37000;1917;64;4;1;2.5;9;hot air;gas;public/commercial;No;No;No;14/08/2005;UC0101246443AWS22098;4324,111111;Mx
201000;0.54;29;30200;3140;64;5;1;3.5;10;hot water/steam;gas;public/commercial;No;No;No;18/08/1991;UC0101463594AWS44486;3334;Mx
65000;0.22;73;6900;1029;82;3;;1;4;hot air;gas;septic;No;No;No;29/08/1947;UC0101428111AWS61586;1982,25;S
195000;0.35;36;39800;1896;64;4;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;19/08/1984;UC0101784529AWS23896;5956,571429;M
215900;0.52;38;29600;2310;64;5;1;2.5;9;hot water/steam;gas;public/commercial;No;No;No;20/08/1982;UC0101196575AWS67010;3545,555556;Mx
92000;0.31;17;19600;924;64;2;1;1;6;electric;electric;public/commercial;No;No;No;15/08/2003;UC0101896946AWS58287;3420,666667;Mx
155000;0.38;25;38000;2080;64;3;1;2.5;9;electric;gas;public/commercial;No;No;Yes;17/08/1995;UC0101342489AWS4522;4453,333333;Mx
123500;0.08;22;17200;1237;64;3;1;1.5;4;electric;electric;public/commercial;No;No;Yes;16/08/1998;UC0101615441AWS5935;4609,25;Mx
110400;0.1;29;18000;1287;64;3;;1.5;5;hot air;gas;public/commercial;No;No;Yes;18/08/1991;UC0101249796AWS18783;3857,4;Mx
198900;0.44;18;33200;1847;64;3;1;2.5;7;hot water/steam;gas;public/commercial;No;No;No;15/08/2002;UC010157797AWS84404;5006,714286;Mx
150000;0.26;49;41900;1064;64;3;;1;8;hot air;gas;septic;No;No;Yes;23/08/1971;UC0101196959AWS3413;5370,5;Mx
104000;0.07;18;16800;1480;64;3;1;1.5;4;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101739311AWS20155;4570;Mx
