Suburbio;Direccion;Piezas;tipo;Precio;Metodo;Vendedor;Fecha;Distancia;Codigo postal;habitaciones;Banos;Carros;AreaCons;AreaNoConstruida;AreaComun;Latitud;Longitud;Region;Propietario
Alphington;13a Fulham Rd;3;h;1310000;S;Jellis;26/07/2016;83;3078;;;2;191;73;;;;Northern Metropolitan;2211
Alphington;32/23 Coate Av;3;h;570000;VB;Thomas;27/06/2016;92;3078;;;1;111;60;;;;Northern Metropolitan;2211
Alphington;22 Lowther St;3;h;1165000;S;Barry;27/06/2016;89;3078;3;1;1;200;88;Yarra;-377792;145029;Northern Metropolitan;2211
Alphington;6/11 Broomfield Av;2;u;530000;S;Jellis;27/11/2016;86;3078;;;1;177;100;;;;Northern Metropolitan;2211
Alphington;11 Margaret Gr;4;h;1900000;SP;McGrath;27/11/2016;67;3078;4;2;3;245;109;Yarra;-377844;1450225;Northern Metropolitan;2211
Alphington;6 Naroon Rd;3;h;1485000;SP;McGrath;28/08/2016;71;3078;3;0;2;257;114;Darebin;-377781;1450284;Northern Metropolitan;2211
Alphington;42 Shiers St;4;h;1950000;S;Jellis;30/07/2016;77;3078;4;2;2;289;105;Darebin;-377719;1450309;Northern Metropolitan;2211
Altona;158 Queen St;3;h;520000;VB;Greg;3/09/2016;91;3018;3;2;1;158;81;Hobsons Bay;-3787;144825;Western Metropolitan;5301
Altona;59 Bracken Gr;5;h;1525000;S;Greg;3/12/2016;74;3018;5;3;2;292;109;Hobsons Bay;-378721;1448105;Western Metropolitan;5301
Altona;1/123 Blyth St;2;t;720000;S;hockingstuart;4/02/2016;84;3018;2;1;1;132;76;Hobsons Bay;-378687;1448197;Western Metropolitan;5301
Altona;4 Blyth St;3;h;1120000;S;Barlow;4/03/2017;81;3018;3;1;2;159;67;Hobsons Bay;-378693;1448375;Western Metropolitan;5301
Altona;20 Linnet St;4;h;780000;PI;Sweeney;4/06/2016;76;3018;4;1;2;146;80;Hobsons Bay;-37868;1448154;Western Metropolitan;5301
Altona;29 Rose St;4;h;1780000;SP;Greg;4/06/2016;47;3018;4;3;3;298;81;Hobsons Bay;-378681;144819;Western Metropolitan;5301
Altona;1/170 Blyth St;3;u;630000;S;Barlow;6/08/2016;83;3018;2;1;1;177;75;Hobsons Bay;-378702;1448143;Western Metropolitan;5301
Altona;5/35 Grieve Pde;2;u;406000;SP;hockingstuart;6/08/2016;87;3018;2;1;1;81;11;Hobsons Bay;-378693;1448171;Western Metropolitan;5301
Altona;156 Maidstone St;3;h;660000;VB;Greg;7/05/2016;91;3018;3;1;1;201;103;Hobsons Bay;-378616;1448116;Western Metropolitan;5301
Altona;11 Keeshan Ct;3;h;683500;S;Greg;7/11/2016;80;3018;3;1;1;125;72;Hobsons Bay;-378594;144817;Western Metropolitan;5301
Altona;1/4 Deavey Ct;2;u;540000;VB;hockingstuart;8/10/2016;94;3018;;;1;149;72;;;;Western Metropolitan;5301
Altona;1/136 Queen St;2;u;580000;S;Barlow;8/10/2016;94;3018;2;1;1;146;71;Hobsons Bay;-378696;144827;Western Metropolitan;5301
Altona;173 Queen St;3;h;1335000;S;hockingstuart;8/10/2016;71;3018;3;1;2;253;164;Hobsons Bay;-378697;1448249;Western Metropolitan;5301
Altona;1/265 Queen St;3;t;800000;SP;hockingstuart;8/10/2016;79;3018;3;2;1;166;77;Hobsons Bay;-378734;1448143;Western Metropolitan;5301
Altona;3/26 Grieve Pde;2;u;510000;S;Village;10/09/2016;91;3018;2;1;1;143;80;Hobsons Bay;-378686;1448182;Western Metropolitan;5301
Altona;261 Queen St;4;h;1070000;S;Barlow;10/09/2016;89;3018;4;2;1;150;72;Hobsons Bay;-378733;1448147;Western Metropolitan;5301
Altona;4/5 Rose St;2;u;425000;S;hockingstuart;10/09/2016;87;3018;2;1;1;116;57;Hobsons Bay;-37871;1448185;Western Metropolitan;5301
Altona;1/60 David St;3;u;605000;S;Jas;10/12/2016;84;3018;3;2;1;164;63;Hobsons Bay;-378646;144827;Western Metropolitan;5301
Altona;1A Merritt Ct;3;t;705000;S;hockingstuart;11/02/2017;91;3018;3;2;1;135;68;Hobsons Bay;-378579;1448181;Western Metropolitan;5301
Altona;4/31 Millers Rd;2;u;391000;SP;Greg;11/02/2017;91;3018;2;1;1;170;108;Hobsons Bay;-378678;1448384;Western Metropolitan;5301
Altona;111/112 Pier St;2;u;440000;SP;hockingstuart;11/02/2017;92;3018;2;1;1;154;94;Hobsons Bay;-378659;144831;Western Metropolitan;5301
Altona;24 Wren St;4;h;845000;S;hockingstuart;11/02/2017;83;3018;4;1;1;179;99;Hobsons Bay;-378658;1448155;Western Metropolitan;5301
Altona;54 Seves St;3;h;766000;S;Williams;11/03/2017;90;3018;;;1;138;79;;;;Western Metropolitan;5301
Altona;1/152 Blyth St;3;t;743000;SP;Gunn&Co;12/11/2016;82;3018;3;2;2;188;105;Hobsons Bay;-378698;144816;Western Metropolitan;5301
Altona;2/6 Galvin St;3;t;650000;SP;Williams;12/11/2016;94;3018;;;1;140;56;;;;Western Metropolitan;5301
Altona;4/57 Blyth St;3;u;730000;SP;Barlow;13/08/2016;91;3018;3;2;1;164;93;Hobsons Bay;-37868;1448286;Western Metropolitan;5301
Altona;10 Wilga Av;3;t;916500;S;hockingstuart;13/08/2016;73;3018;;;1;179;74;;;;Western Metropolitan;5301
Altona;164 Maidstone St;3;h;635000;S;Sweeney;14/05/2016;87;3018;3;1;1;162;89;Hobsons Bay;-378611;1448114;Western Metropolitan;5301
Altona;3/25 Rayner St;2;u;620000;SP;hockingstuart;14/05/2016;85;3018;2;1;1;169;87;Hobsons Bay;-378676;1448202;Western Metropolitan;5301
Altona;3/46 Sargood St;2;u;447000;S;Burnham;15/10/2016;91;3018;2;1;1;167;104;Hobsons Bay;-378655;1448299;Western Metropolitan;5301
Altona;1/57 Blyth St;3;u;730000;SP;Barlow;16/04/2016;78;3018;3;2;1;158;102;Hobsons Bay;-37868;1448287;Western Metropolitan;5301
Altona;22 Fenfield St;3;h;678000;S;hockingstuart;16/04/2016;79;3018;3;1;1;179;115;Hobsons Bay;-378608;1448124;Western Metropolitan;5301
Altona;5/8 David St;2;u;580000;PI;Biggin;16/07/2016;93;3018;2;2;1;140;89;Hobsons Bay;-378687;1448268;Western Metropolitan;5301
Altona;1/28 Seves St;3;h;712000;S;hockingstuart;17/09/2016;80;3018;3;1;1;161;102;Hobsons Bay;-378674;1448375;Western Metropolitan;5301
Altona;27 McIntyre Dr;3;h;840000;SP;Greg;18/03/2017;82;3018;3;2;1;192;71;Hobsons Bay;-3786;1448245;Western Metropolitan;5301
Altona;4 Boyd St;3;h;980000;S;Barlow;19/11/2016;74;3018;3;1;1;172;66;Hobsons Bay;-378672;144817;Western Metropolitan;5301
Altona;5a Emu Av;4;h;1000000;S;Barlow;19/11/2016;72;3018;;;2;208;89;;;;Western Metropolitan;5301
Altona;12 Spear Ct;3;t;605100;S;hockingstuart;22/05/2016;83;3018;3;2;1;163;58;Hobsons Bay;-378583;1448172;Western Metropolitan;5301
Altona;185 Queen St;3;h;880000;PI;Barlow;22/08/2016;79;3018;3;3;2;184;75;Hobsons Bay;-378699;1448235;Western Metropolitan;5301
Altona;3/20 Mulga St;3;u;577000;S;Williams;23/04/2016;85;3018;3;2;1;166;95;Hobsons Bay;-378684;144815;Western Metropolitan;5301
Altona;51 Millers Rd;4;h;1030000;S;Barlow;25/02/2017;86;3018;4;1;2;231;103;Hobsons Bay;-378663;1448387;Western Metropolitan;5301
Altona;2/119 Railway St N;3;u;605000;S;Barlow;25/02/2017;86;3018;3;1;1;141;69;Hobsons Bay;-378659;144822;Western Metropolitan;5301
Altona;12 Ransom Av;3;h;685000;S;Barlow;25/02/2017;91;3018;;;1;133;83;;;;Western Metropolitan;5301
Altona;24 McIntyre Dr;3;h;753000;S;Barlow;27/06/2016;76;3018;3;2;1;173;95;Hobsons Bay;-378612;1448247;Western Metropolitan;5301
Altona;104 Maidstone St;2;h;857000;SP;hockingstuart;27/11/2016;79;3018;2;2;1;218;88;Hobsons Bay;-378653;1448129;Western Metropolitan;5301
Altona;49 Bent St;3;h;1500000;S;Barlow;28/05/2016;73;3018;3;1;1;212;77;Hobsons Bay;-378651;144832;Western Metropolitan;5301
Altona;5/57 Blyth St;3;u;730000;SP;Barlow;28/05/2016;79;3018;3;2;1;158;106;Hobsons Bay;-37868;1448285;Western Metropolitan;5301
Altona;15 Kookaburra St;3;h;900000;S;Sweeney;28/05/2016;90;3018;3;1;1;174;92;Hobsons Bay;-37871;1448075;Western Metropolitan;5301
Altona;219 Civic Pde;3;h;740000;S;Greg;28/08/2016;77;3018;3;1;1;187;67;Hobsons Bay;-378631;1448195;Western Metropolitan;5301
Altona;3 Curtin Ct;4;h;931000;S;Sweeney;28/08/2016;75;3018;4;2;1;222;104;Hobsons Bay;-378637;1448365;Western Metropolitan;5301
Altona;2/60 David St;2;h;535600;SP;Compton;30/07/2016;86;3018;2;1;1;163;76;Hobsons Bay;-378646;1448272;Western Metropolitan;5301
Altona North;45 Hearn St;5;h;1085000;S;FN;3/09/2016;85;3025;5;3;2;190;109;Hobsons Bay;-378388;1448567;Western Metropolitan;5132
Altona North;4 Knapp St;3;h;781000;S;Jas;3/09/2016;92;3025;3;1;1;134;80;Hobsons Bay;-378291;144835;Western Metropolitan;5132
Altona North;103 Sixth Av;4;h;857500;S;hockingstuart;3/09/2016;73;3025;;;2;181;64;;;;Western Metropolitan;5132
Altona North;80A Hansen St;4;h;960000;S;Sweeney;4/03/2017;80;3025;;;1;214;89;;;;Western Metropolitan;5132
Altona North;21 Hatherley Gr;3;h;750000;SP;Jas;4/03/2017;82;3025;3;1;1;425;378;Hobsons Bay;-378449;14485;Western Metropolitan;5132
Altona North;3/66 Marion St;2;t;421000;S;hockingstuart;4/03/2017;91;3025;2;1;1;127;85;Hobsons Bay;-378351;1448529;Western Metropolitan;5132
Altona North;153 Mills St;3;h;1405000;S;Sweeney;4/03/2017;81;3025;3;1;2;279;143;Hobsons Bay;-378338;1448562;Western Metropolitan;5132
Altona North;33 Carthy St;3;h;683000;S;FN;4/06/2016;82;3025;3;1;1;118;56;Hobsons Bay;-378284;1448355;Western Metropolitan;5132
Altona North;16 Harris St;3;h;623000;S;Sweeney;4/06/2016;84;3025;3;1;1;215;105;Hobsons Bay;-378267;1448368;Western Metropolitan;5132
Altona North;1/5 Little St;3;h;720000;VB;Greg;6/08/2016;78;3025;3;2;1;189;82;Hobsons Bay;-378379;1448583;Western Metropolitan;5132
Altona North;58a Clematis Av;4;t;780000;S;hockingstuart;7/05/2016;87;3025;;;1;191;101;;;;Western Metropolitan;5132
Altona North;1/77 Hansen St;3;u;720000;S;hockingstuart;7/05/2016;78;3025;;;1;154;71;;;;Western Metropolitan;5132
Altona North;21 Joel Av;3;h;705000;SP;Village;7/05/2016;79;3025;;;1;169;70;;;;Western Metropolitan;5132
Altona North;1/95 Mills St;3;h;588000;S;Williams;7/05/2016;90;3025;3;1;1;173;88;Hobsons Bay;-37838;1448555;Western Metropolitan;5132
Altona North;2/5 Stapley Cr;4;h;720000;VB;hockingstuart;7/05/2016;91;3025;;;1;153;68;;;;Western Metropolitan;5132
Altona North;5 Binns St;3;h;710000;PI;Village;7/11/2016;87;3025;3;1;1;161;91;Hobsons Bay;-378294;1448378;Western Metropolitan;5132
Altona North;2/9 First Av;2;h;550000;SP;RT;7/11/2016;92;3025;;;1;157;85;;;;Western Metropolitan;5132
Altona North;1/28 Irwin Av;3;u;640000;VB;hockingstuart;7/11/2016;91;3025;;;1;170;93;;;;Western Metropolitan;5132
Altona North;3/49 Misten Av;3;h;537500;SP;hockingstuart;7/11/2016;84;3025;;;1;145;84;;;;Western Metropolitan;5132
Altona North;25 Allan St;4;h;875000;SP;Jas;8/10/2016;75;3025;3;1;1;199;101;Hobsons Bay;-378448;1448529;Western Metropolitan;5132
Altona North;9 Fourth Av;3;h;800000;S;Barlow;8/10/2016;75;3025;;;2;142;77;;;;Western Metropolitan;5132
Altona North;11a Edward Av;3;t;713500;S;Greg;10/09/2016;94;3025;;;1;192;98;;;;Western Metropolitan;5132
Altona North;21 Hatherley Gr;3;h;700000;VB;Jas;10/12/2016;85;3025;3;1;1;113;59;Hobsons Bay;-378449;14485;Western Metropolitan;5132
Altona North;1B Paproth Gr;2;h;551000;SP;RT;10/12/2016;93;3025;;;1;152;90;;;;Western Metropolitan;5132
Altona North;7 Seventh Av;3;h;685000;SP;Greg;10/12/2016;80;3025;;;1;212;114;;;;Western Metropolitan;5132
Altona North;1/256 Mason St;2;t;640000;S;Williams;11/03/2017;82;3025;2;1;1;152;70;Hobsons Bay;-378397;1448602;Western Metropolitan;5132
Altona North;21 Allan St;4;h;650000;SP;Williams;12/06/2016;79;3025;4;1;1;177;94;Hobsons Bay;-378451;1448529;Western Metropolitan;5132
Altona North;56a First Av;3;h;925000;SP;RT;12/11/2016;90;3025;;;2;196;69;;;;Western Metropolitan;5132
Altona North;85a First Av;3;t;670000;VB;Greg;14/05/2016;80;3025;;;1;213;106;;;;Western Metropolitan;5132
Altona North;22 Joel Av;3;h;680000;SP;Hunter;14/05/2016;88;3025;;;1;165;79;;;;Western Metropolitan;5132
Altona North;11 Mahon Av;3;h;765000;S;Greg;14/05/2016;88;3025;;;1;208;96;;;;Western Metropolitan;5132
Altona North;2/36 May St;3;h;675000;S;hockingstuart;14/05/2016;91;3025;3;2;1;150;84;Hobsons Bay;-378337;1448554;Western Metropolitan;5132
Altona North;11 Beevers St;3;h;708000;S;Greg;15/10/2016;80;3025;3;1;1;177;84;Hobsons Bay;-378258;1448523;Western Metropolitan;5132
Altona North;2/10 Cleghorn Av;3;t;656000;SP;Gunn&Co;15/10/2016;82;3025;;;1;177;90;;;;Western Metropolitan;5132
Altona North;2 Edward Av;4;h;883000;S;hockingstuart;15/10/2016;90;3025;;;1;177;104;;;;Western Metropolitan;5132
Altona North;10 Murphy St;4;h;965000;SP;Gunn&Co;15/10/2016;87;3025;4;1;1;173;97;Hobsons Bay;-378345;1448444;Western Metropolitan;5132
Altona North;128 Second Av;3;h;870000;S;Hunter;15/10/2016;77;3025;;;2;185;80;;;;Western Metropolitan;5132
Altona North;5/24 Valerian Av;3;h;681000;PI;Village;15/10/2016;83;3025;;;1;199;102;;;;Western Metropolitan;5132
Altona North;2/31 Cooper Av;2;h;522500;SA;hockingstuart;16/07/2016;88;3025;;;1;122;73;;;;Western Metropolitan;5132
Altona North;9 Begonia Av;5;h;972000;S;Sweeney;17/09/2016;84;3025;;;1;184;88;;;;Western Metropolitan;5132
Altona North;1/36 Amaranth Av;3;t;590000;PI;RT;18/06/2016;81;3025;;;1;131;66;;;;Western Metropolitan;5132
Altona North;3/36 Amaranth Av;2;h;450000;PI;RT;18/06/2016;88;3025;;;1;110;77;;;;Western Metropolitan;5132
Altona North;61 Cooper Av;3;h;765000;S;Greg;18/06/2016;76;3025;;;1;105;19;;;;Western Metropolitan;5132
Altona North;10 Freemans St;3;h;750000;VB;Greg;18/06/2016;85;3025;;;1;170;77;;;;Western Metropolitan;5132
Altona North;16 Beevers St;3;h;680000;S;Sweeney;19/11/2016;82;3025;3;1;1;149;92;Hobsons Bay;-378254;1448514;Western Metropolitan;5132
Altona North;150A McIntosh Rd;2;t;510000;SP;Williams;19/11/2016;84;3025;;;1;130;67;;;;Western Metropolitan;5132
Altona North;21 Neal Ct;3;h;770000;SP;hockingstuart;19/11/2016;79;3025;3;1;1;168;47;Hobsons Bay;-378327;1448451;Western Metropolitan;5132
Altona North;31 Duosa Rd;3;h;923000;S;Greg;22/05/2016;73;3025;3;1;2;171;75;Hobsons Bay;-378269;1448455;Western Metropolitan;5132
Altona North;252 Millers Rd;4;h;693000;SP;Raine&Horne;22/05/2016;87;3025;4;2;1;134;68;Hobsons Bay;-378391;1448467;Western Metropolitan;5132
Altona North;1/156 Chambers Rd;3;h;620000;SP;Hunter;22/08/2016;80;3025;5;2;1;160;67;Hobsons Bay;-378262;1448443;Western Metropolitan;5132
Altona North;19 Cleghorn Av;3;h;800000;S;Buxton;22/08/2016;78;3025;;;1;161;79;;;;Western Metropolitan;5132
Altona North;2 Gadsden St;3;h;728500;S;Jas;22/08/2016;78;3025;3;1;1;258;150;Hobsons Bay;-378277;1448385;Western Metropolitan;5132
Altona North;24 Hansen St;3;h;931000;S;hockingstuart;22/08/2016;89;3025;3;2;1;221;95;Hobsons Bay;-378382;1448649;Western Metropolitan;5132
Altona North;4 Prismall St;3;h;988000;S;Sweeney;22/08/2016;91;3025;3;1;2;171;90;Hobsons Bay;-378423;1448632;Western Metropolitan;5132
Altona North;1/21 Freemans Rd;3;h;590000;SP;RT;23/04/2016;93;3025;;;1;160;112;;;;Western Metropolitan;5132
Altona North;122 McIntosh Rd;3;h;590000;S;Village;23/04/2016;81;3025;3;1;1;168;97;Hobsons Bay;-378444;1448491;Western Metropolitan;5132
Altona North;35 May St;2;h;610000;S;RT;24/09/2016;85;3025;2;1;1;332;314;Hobsons Bay;-37834;1448553;Western Metropolitan;5132
Altona North;6 Hill St;3;h;815000;S;hockingstuart;25/02/2017;87;3025;3;2;1;210;79;Hobsons Bay;-378318;1448388;Western Metropolitan;5132
Altona North;84 May St;4;h;970000;S;Greg;25/02/2017;89;3025;4;1;1;214;78;Hobsons Bay;-37833;1448494;Western Metropolitan;5132
Altona North;81 Fifth Av;4;h;840000;S;hockingstuart;26/07/2016;77;3025;;;1;204;116;;;;Western Metropolitan;5132
Altona North;23 Huxtable Av;3;h;840000;S;Sweeney;26/07/2016;87;3025;;;2;113;46;;;;Western Metropolitan;5132
Altona North;155 Chambers Rd;4;h;760000;S;Hunter;27/06/2016;85;3025;4;1;1;173;74;Hobsons Bay;-378262;1448439;Western Metropolitan;5132
Altona North;61a First Av;3;h;852500;S;RT;27/06/2016;73;3025;;;1;203;86;;;;Western Metropolitan;5132
Altona North;268d Mason St;4;t;847500;S;RT;27/06/2016;84;3025;4;3;1;194;80;Hobsons Bay;-378393;1448568;Western Metropolitan;5132
Altona North;5 Cresser St;4;h;1200000;SP;RT;27/11/2016;86;3025;4;1;1;159;80;Hobsons Bay;-378375;1448541;Western Metropolitan;5132
Altona North;1/33 Fifth Av;3;h;630000;S;RT;27/11/2016;81;3025;;;1;145;68;;;;Western Metropolitan;5132
Altona North;107 McIntosh Rd;3;h;700000;SP;Hunter;27/11/2016;88;3025;3;1;1;176;87;Hobsons Bay;-378441;1448505;Western Metropolitan;5132
Altona North;10 Knapp St;3;h;625000;PI;Hunter;28/05/2016;89;3025;3;1;1;144;63;Hobsons Bay;-378285;1448351;Western Metropolitan;5132
Altona North;4/221 Blackshaws Rd;2;u;292000;S;Jas;28/08/2016;92;3025;2;1;1;156;97;Hobsons Bay;-378332;1448649;Western Metropolitan;5132
Altona North;56a MacDonald Av;3;t;640000;PI;hockingstuart;28/08/2016;88;3025;;;1;172;86;;;;Western Metropolitan;5132
Altona North;126 Sixth Av;3;h;800000;SP;RT;30/07/2016;83;3025;;;1;119;63;;;;Western Metropolitan;5132
Armadale;8/19 Mercer Rd;2;u;599000;S;Jellis;3/09/2016;93;3143;2;1;1;165;72;Stonnington;-378543;1450262;Southern Metropolitan;4836
Armadale;1/42 Adelaide St;2;u;550000;VB;Noel;3/12/2016;93;3143;2;1;1;123;59;Stonnington;-378539;1450284;Southern Metropolitan;4836
Armadale;14/71 Denbigh Rd;3;u;995000;S;Marshall;3/12/2016;87;3143;3;2;2;157;76;Stonnington;-378552;145016;Southern Metropolitan;4836
Armadale;4/769 High St;3;t;1205000;S;Jellis;3/12/2016;84;3143;3;2;2;194;75;Stonnington;-37854;1450135;Southern Metropolitan;4836
Armadale;28 Lambeth Av;3;h;2675000;S;Marshall;3/12/2016;31;3143;;;3;400;117;;;;Southern Metropolitan;4836
Armadale;7 Llaneast St;3;h;1939000;S;Jellis;3/12/2016;65;3143;3;2;1;404;184;Stonnington;-378614;1450274;Southern Metropolitan;4836
Armadale;9/55 Northcote Rd;1;u;421500;S;Biggin;3/12/2016;92;3143;1;1;1;248;214;Stonnington;-37853;1450167;Southern Metropolitan;4836
Armadale;1/7 Railway Av;2;u;585000;SP;hockingstuart;3/12/2016;84;3143;;;1;122;24;;;;Southern Metropolitan;4836
Armadale;65 Barkly Av;3;h;2050000;S;Marshall;4/03/2017;84;3143;;;2;434;237;;;;Southern Metropolitan;4836
Armadale;28 Cambridge St;3;h;1870000;S;Hodges;4/03/2017;86;3143;3;1;2;223;99;Stonnington;-378592;1450182;Southern Metropolitan;4836
Armadale;3/16 Fulton St;2;u;678000;S;hockingstuart;4/03/2017;84;3143;2;1;1;181;99;Stonnington;-378538;1450127;Southern Metropolitan;4836
Armadale;3/20 Mercer Rd;3;t;1918000;SP;Jellis;4/03/2017;80;3143;3;2;1;257;109;Stonnington;-378537;1450267;Southern Metropolitan;4836
Armadale;1/77 Wattletree Rd;2;u;660000;SP;hockingstuart;4/03/2017;79;3143;2;1;1;176;96;Stonnington;-378619;1450257;Southern Metropolitan;4836
Armadale;12 Willis St;3;h;2050000;S;Marshall;4/03/2017;85;3143;3;2;3;321;91;Stonnington;-378574;1450281;Southern Metropolitan;4836
Armadale;8/71 Denbigh Rd;2;u;700000;VB;Jellis;4/06/2016;82;3143;2;1;1;170;54;Stonnington;-378552;145016;Southern Metropolitan;4836
Armadale;11/17 Myamyn St;2;u;3625000;S;Jellis;4/06/2016;46;3143;3;2;2;470;132;Stonnington;-378555;1450291;Southern Metropolitan;4836
Armadale;526 Orrong Rd;4;h;3000000;VB;Jellis;4/06/2016;17;3143;4;2;3;446;133;Stonnington;-37858;1450111;Southern Metropolitan;4836
Armadale;37 Barkly Av;2;h;1930000;S;Jellis;6/08/2016;56;3143;;;1;320;103;;;;Southern Metropolitan;4836
Armadale;553 Dandenong Rd;5;h;1525000;PI;Jellis;7/05/2016;55;3143;8;2;2;268;165;Stonnington;-378638;1450229;Southern Metropolitan;4836
Armadale;9/19 Mercer Rd;3;u;735000;PI;Marshall;7/05/2016;92;3143;3;2;1;150;88;Stonnington;-378543;1450262;Southern Metropolitan;4836
Armadale;6/26 Mercer Rd;2;u;825000;S;Jellis;7/05/2016;92;3143;2;1;1;172;66;Stonnington;-378528;1450268;Southern Metropolitan;4836
Armadale;538a Orrong Rd;3;t;1586000;S;RT;7/05/2016;66;3143;2;2;2;368;289;Stonnington;-378566;1450116;Southern Metropolitan;4836
Armadale;18/41 Kooyong Rd;2;u;645000;S;Marshall;8/10/2016;80;3143;3;1;1;144;77;Stonnington;-378596;1450198;Southern Metropolitan;4836
Armadale;10 William St;1;h;1435000;SP;Jellis;8/10/2016;83;3143;2;2;2;247;113;Stonnington;-378564;1450228;Southern Metropolitan;4836
Armadale;15/405 Dandenong Rd;1;u;280000;PI;hockingstuart;10/09/2016;93;3143;1;1;1;127;67;Stonnington;-378619;1450185;Southern Metropolitan;4836
Armadale;1/2 Armadale St;1;u;400000;PI;hockingstuart;10/12/2016;94;3143;1;1;1;118;57;Stonnington;-378605;1450185;Southern Metropolitan;4836
Armadale;4/20 Mercer Rd;2;h;1780000;S;Marshall;10/12/2016;67;3143;2;2;3;209;89;Stonnington;-378537;1450267;Southern Metropolitan;4836
Armadale;8/58 Sutherland Rd;2;u;592500;S;hockingstuart;10/12/2016;81;3143;2;1;1;136;73;Stonnington;-378574;1450174;Southern Metropolitan;4836
Armadale;40 New St;2;h;1210000;S;Marshall;12/11/2016;71;3143;2;1;2;221;88;Stonnington;-378543;145016;Southern Metropolitan;4836
Armadale;35 Northcote Rd;4;h;2801000;S;Marshall;12/11/2016;70;3143;4;2;4;314;88;Stonnington;-378536;1450173;Southern Metropolitan;4836
Armadale;7/53 Wattletree Rd;1;u;390000;S;Jellis;14/05/2016;93;3143;1;1;1;169;101;Stonnington;-378614;1450222;Southern Metropolitan;4836
Armadale;791 High St;3;h;1800000;PI;RT;15/10/2016;50;3143;3;2;1;317;93;Stonnington;-378545;1450145;Southern Metropolitan;4836
Armadale;25 Llaneast St;4;h;2200000;PI;Jellis;15/10/2016;35;3143;4;1;2;315;94;Stonnington;-378613;1450264;Southern Metropolitan;4836
Armadale;8/569 Orrong Rd;1;u;324000;S;Jellis;16/04/2016;96;3143;1;1;1;153;98;Stonnington;-378537;1450114;Southern Metropolitan;4836
Armadale;367 Dandenong Rd;6;h;5525000;S;Marshall;17/09/2016;-35;3143;5;3;7;703;198;Stonnington;-378602;145013;Southern Metropolitan;4836
Armadale;34a Rose St;2;h;1125000;S;RT;17/09/2016;73;3143;3;1;1;191;97;Stonnington;-37851;1450161;Southern Metropolitan;4836
Armadale;42 Rose St;3;h;2250000;S;Marshall;17/09/2016;77;3143;3;3;2;340;97;Stonnington;-378511;1450167;Southern Metropolitan;4836
Armadale;12 Auburn Gr;3;h;2360000;S;hockingstuart;18/03/2017;41;3143;3;2;3;366;100;Stonnington;-378558;145015;Southern Metropolitan;4836
Armadale;31 Hume St;2;h;1900000;VB;Jellis;18/03/2017;73;3143;2;2;1;355;171;Stonnington;-378571;1450224;Southern Metropolitan;4836
Armadale;10/581 Orrong Rd;1;u;440000;SP;Jellis;18/03/2017;88;3143;1;1;1;199;182;Stonnington;-378531;1450115;Southern Metropolitan;4836
Armadale;7/579 Dandenong Rd;2;u;490000;PI;Ray;18/06/2016;86;3143;2;1;1;138;72;Stonnington;-378646;1450247;Southern Metropolitan;4836
Armadale;19 Glassford St;3;h;2365000;S;Marshall;18/06/2016;62;3143;3;2;2;266;134;Stonnington;-378521;145019;Southern Metropolitan;4836
Armadale;14 New St;3;h;1300000;VB;Jellis;18/06/2016;85;3143;2;1;2;288;136;Stonnington;-378542;1450149;Southern Metropolitan;4836
